Partida,Tiempo,Cantidad_palabras_a_adivinar,Nombre_del_evento,Nick,Genero,Edad,Estado,Palabra,Nivel
55,1624484554.6389258,15,intento,FAYET,Mujer,56,ok,No Game No Life,3
55,1624484556.6368885,15,intento,FAYET,Mujer,56,error,Ascendance of a Bookworm,3
55,1624484559.3059354,15,intento,FAYET,Mujer,56,error,Thermae Romae,3
55,1624484560.8527126,15,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
55,1624484563.516978,15,intento,FAYET,Mujer,56,error,ISEKAI QUARTET,3
55,1624484565.4967508,15,intento,FAYET,Mujer,56,ok,Fushigi Yugi OVA,3
55,1624484567.0764174,15,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
55,1624484569.67757,15,intento,FAYET,Mujer,56,ok,NG Knight Lamune & 40,3
55,1624484571.7309053,15,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
55,1624484574.2151544,15,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
55,1624484576.7243633,15,intento,FAYET,Mujer,56,error,ISEKAI QUARTET,3
55,1624484578.6908934,15,intento,FAYET,Mujer,56,error,Ascendance of a Bookworm,3
55,1624484580.2929375,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
55,1624484582.4366274,15,intento,FAYET,Mujer,56,ok,Fushigi Yugi,3
55,1624484584.408722,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
55,1624484586.1620715,15,intento,FAYET,Mujer,56,error,Thermae Romae,3
55,1624484588.3058078,15,intento,FAYET,Mujer,56,ok,Restaurant to Another World,3
55,1624484589.804498,15,intento,FAYET,Mujer,56,error,Kyo Kara Maoh,3
55,1624484592.4115155,15,intento,FAYET,Mujer,56,error,RH Plus,3
55,1624484594.1677406,15,intento,FAYET,Mujer,56,error,Thermae Romae,3
55,1624484595.733713,15,intento,FAYET,Mujer,56,error,RH Plus,3
55,1624484597.7675042,15,intento,FAYET,Mujer,56,ok,RH Plus,3
55,1624484599.9140341,15,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
55,1624484601.8416626,15,intento,FAYET,Mujer,56,error,Kyo Kara Maoh,3
55,1624484604.252126,15,intento,FAYET,Mujer,56,error,Kyo Kara Maoh,3
55,1624484606.2565348,15,intento,FAYET,Mujer,56,ok,Kyo Kara Maoh,3
55,1624484608.1081462,15,intento,FAYET,Mujer,56,ok,The Twelve Kingdoms,3
55,1624484610.3112261,15,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
55,1624484612.1328082,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
55,1624484614.0266144,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
55,1624484616.7620697,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
55,1624484618.562934,15,intento,FAYET,Mujer,56,error,Thermae Romae,3
55,1624484620.8136604,15,intento,FAYET,Mujer,56,ok,ISEKAI QUARTET,3
55,1624484623.115433,15,intento,FAYET,Mujer,56,ok,Familiar of Zero F,3
55,1624484624.8135033,15,intento,FAYET,Mujer,56,ok,Thermae Romae,3
55,1624484626.117554,15,intento,FAYET,Mujer,56,ok,Outbreak Company,3
55,1624484627.5562563,15,intento,FAYET,Mujer,56,ok,Ascendance of a Bookworm,3
55,1624484627.8575692,15,fin,FAYET,Mujer,56,finalizada,,3
56,1624485846.8301253,15,inicio_partida,FAYET,Mujer,56,,,3
56,1624485849.5268826,15,intento,FAYET,Mujer,56,error,Thermae Romae,3
56,1624485851.5623155,15,intento,FAYET,Mujer,56,error,No Game No Life,3
56,1624485853.1592038,15,intento,FAYET,Mujer,56,error,RH Plus,3
56,1624485854.8104875,15,intento,FAYET,Mujer,56,error,ISEKAI QUARTET,3
56,1624485856.9966455,15,intento,FAYET,Mujer,56,ok,Familiar of Zero F,3
56,1624485858.8831773,15,intento,FAYET,Mujer,56,error,ISEKAI QUARTET,3
56,1624485860.828857,15,intento,FAYET,Mujer,56,ok,ISEKAI QUARTET,3
56,1624485862.827386,15,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
56,1624485864.4492583,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
56,1624485866.0065014,15,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
56,1624485867.5571625,15,intento,FAYET,Mujer,56,error,Drifters,3
56,1624485869.2367632,15,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
56,1624485870.9945822,15,intento,FAYET,Mujer,56,error,RH Plus,3
56,1624485872.8041065,15,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
56,1624485874.9642181,15,intento,FAYET,Mujer,56,ok,Restaurant to Another World,3
56,1624485876.6708019,15,intento,FAYET,Mujer,56,error,RH Plus,3
56,1624485878.7124274,15,intento,FAYET,Mujer,56,ok,RH Plus,3
56,1624485880.360649,15,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
56,1624485882.5266647,15,intento,FAYET,Mujer,56,error,Thermae Romae,3
56,1624485884.3388784,15,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
56,1624485886.4564457,15,intento,FAYET,Mujer,56,error,No Game No Life,3
56,1624485888.2032688,15,intento,FAYET,Mujer,56,error,Isekai Izakaya: Japanese Food From Another World,3
56,1624485890.1704264,15,intento,FAYET,Mujer,56,error,Drifters,3
56,1624485892.378466,15,intento,FAYET,Mujer,56,ok,Thermae Romae,3
56,1624485894.3491263,15,intento,FAYET,Mujer,56,error,No Game No Life,3
56,1624485896.678478,15,intento,FAYET,Mujer,56,ok,No Game No Life,3
56,1624485899.023116,15,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
56,1624485900.635635,15,intento,FAYET,Mujer,56,error,Kyo Kara Maoh,3
56,1624485902.922899,15,intento,FAYET,Mujer,56,ok,Ascendance of a Bookworm,3
56,1624485905.3092947,15,intento,FAYET,Mujer,56,ok,Isekai Izakaya: Japanese Food From Another World,3
56,1624485907.3498561,15,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
56,1624485909.7884,15,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
56,1624485912.4102879,15,intento,FAYET,Mujer,56,ok,Fushigi Yugi,3
56,1624485914.5885553,15,intento,FAYET,Mujer,56,ok,Kyo Kara Maoh,3
56,1624485916.740649,15,intento,FAYET,Mujer,56,error,Drifters,3
56,1624485918.458713,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
56,1624485920.7708526,15,intento,FAYET,Mujer,56,error,Drifters,3
56,1624485923.0419219,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
56,1624485925.0349038,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
56,1624485927.4851134,15,intento,FAYET,Mujer,56,error,Drifters,3
56,1624485929.2103834,15,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
56,1624485931.3461602,15,intento,FAYET,Mujer,56,ok,Drifters,3
56,1624485932.6185024,15,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
56,1624485934.1964283,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
56,1624485936.1603506,15,intento,FAYET,Mujer,56,ok,Fushigi Yugi OVA,3
56,1624485937.3805625,15,intento,FAYET,Mujer,56,error,Outbreak Company,3
56,1624485939.9245996,15,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
56,1624485941.956428,15,intento,FAYET,Mujer,56,ok,The Twelve Kingdoms,3
56,1624485943.2754354,15,intento,FAYET,Mujer,56,ok,Outbreak Company,3
56,1624485945.9013991,15,intento,FAYET,Mujer,56,ok,NG Knight Lamune & 40,3
56,1624485946.203048,15,fin,FAYET,Mujer,56,finalizada,,3
57,1624485983.5707495,10,inicio_partida,FAYET,Mujer,56,,,3
57,1624485985.6772106,10,intento,FAYET,Mujer,56,error,Re:ZERO -Starting Life in Another World- SHORTS,3
57,1624485988.0340922,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
57,1624485990.3639684,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
57,1624485992.6158814,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
57,1624485994.7227023,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
57,1624485997.324085,10,intento,FAYET,Mujer,56,ok,Fushigi Yugi OVA,3
57,1624486000.4235184,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
57,1624486002.9674788,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
57,1624486005.5613852,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
57,1624486007.7986887,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
57,1624486010.6071177,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
57,1624486013.097708,10,intento,FAYET,Mujer,56,ok,KONOSUBA -God's blessing on this wonderful world!,3
57,1624486014.8375473,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
57,1624486017.157528,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
57,1624486019.6725245,10,intento,FAYET,Mujer,56,error,Re:ZERO -Starting Life in Another World- SHORTS,3
57,1624486021.9507797,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
57,1624486024.1549304,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
57,1624486026.720272,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
57,1624486029.7674406,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
57,1624486032.2152996,10,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
57,1624486034.6070654,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
57,1624486037.4643645,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
57,1624486040.1740608,10,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
57,1624486042.2456145,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
57,1624486044.8488047,10,intento,FAYET,Mujer,56,error,Re:ZERO -Starting Life in Another World- SHORTS,3
57,1624486047.9647386,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
57,1624486050.7251835,10,intento,FAYET,Mujer,56,ok,Re:ZERO -Starting Life in Another World- SHORTS,3
57,1624486052.58299,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
57,1624486055.4467914,10,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
57,1624486057.9038677,10,intento,FAYET,Mujer,56,ok,Fushigi Yugi,3
57,1624486060.1529508,10,intento,FAYET,Mujer,56,error,Drifters,3
57,1624486063.8867145,10,intento,FAYET,Mujer,56,error,Drifters,3
57,1624486066.2812886,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
57,1624486068.7588513,10,intento,FAYET,Mujer,56,error,Drifters,3
57,1624486071.1714833,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
57,1624486073.654076,10,intento,FAYET,Mujer,56,ok,Drifters,3
57,1624486076.3195498,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
57,1624486079.342958,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
57,1624486082.1108737,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
57,1624486084.6593242,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
57,1624486087.9587154,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
57,1624486090.5347552,10,intento,FAYET,Mujer,56,ok,Familiar of Zero F,3
57,1624486092.928058,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
57,1624486096.5764084,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
57,1624486099.8650272,10,intento,FAYET,Mujer,56,ok,"Problem Children are Coming from Another World, aren't they?",3
57,1624486102.7413895,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
57,1624486103.7776246,10,fin,FAYET,Mujer,56,timeout,,3
58,1624486107.960559,10,inicio_partida,FAYET,Mujer,56,,,3
58,1624486109.5708363,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
58,1624486112.1084905,10,intento,FAYET,Mujer,56,error,Re:ZERO -Starting Life in Another World- SHORTS,3
58,1624486114.2401402,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
58,1624486116.2145336,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
58,1624486118.6719115,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
58,1624486120.75919,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
58,1624486123.1217232,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
58,1624486125.1476605,10,intento,FAYET,Mujer,56,ok,Re:ZERO -Starting Life in Another World- SHORTS,3
58,1624486126.837318,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
58,1624486129.372565,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
58,1624486131.6072762,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
58,1624486133.6666083,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
58,1624486136.1471233,10,intento,FAYET,Mujer,56,ok,Drifters,3
58,1624486138.2626257,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
58,1624486140.3733613,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
58,1624486142.918214,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
58,1624486145.254804,10,intento,FAYET,Mujer,56,ok,"Problem Children are Coming from Another World, aren't they?",3
58,1624486148.152024,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
58,1624486151.1601505,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
58,1624486154.2779934,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
58,1624486156.7313375,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
58,1624486159.6101775,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
58,1624486162.1706197,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
58,1624486164.4045358,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
58,1624486166.8125858,10,intento,FAYET,Mujer,56,ok,Fushigi Yugi,3
58,1624486169.0133474,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
58,1624486171.7472312,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
58,1624486174.0926223,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
58,1624486176.3175993,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
58,1624486178.7977145,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
58,1624486181.4751146,10,intento,FAYET,Mujer,56,ok,The Rising of the Shield Hero,3
58,1624486184.460202,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
58,1624486187.0863025,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
58,1624486189.6194606,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
58,1624486191.9815702,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
58,1624486194.514202,10,intento,FAYET,Mujer,56,ok,The Twelve Kingdoms,3
58,1624486196.8264155,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
58,1624486199.3795297,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
58,1624486202.7699118,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
58,1624486205.3358011,10,intento,FAYET,Mujer,56,ok,Fushigi Yugi OVA,3
58,1624486207.579462,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
58,1624486211.3093302,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
58,1624486214.0113978,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
58,1624486216.8209896,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
58,1624486219.0009348,10,intento,FAYET,Mujer,56,error,NG Knight Lamune & 40,3
58,1624486221.3368125,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
58,1624486223.9312146,10,intento,FAYET,Mujer,56,ok,Familiar of Zero F,3
58,1624486225.7328944,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
58,1624486228.2582812,10,fin,FAYET,Mujer,56,timeout,,3
59,1624486246.0212133,10,inicio_partida,FAYET,Mujer,56,,,3
59,1624486247.516765,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
59,1624486249.8324156,10,intento,FAYET,Mujer,56,error,Re:ZERO -Starting Life in Another World- SHORTS,3
59,1624486252.003553,10,intento,FAYET,Mujer,56,error,Drifters,3
59,1624486254.4828708,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
59,1624486256.8689423,10,intento,FAYET,Mujer,56,error,Re:ZERO -Starting Life in Another World- SHORTS,3
59,1624486259.2445967,10,intento,FAYET,Mujer,56,ok,NG Knight Lamune & 40,3
59,1624486261.8967605,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
59,1624486264.9127343,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
59,1624486266.9567487,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
59,1624486268.9317024,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
59,1624486271.872569,10,intento,FAYET,Mujer,56,ok,Re:ZERO -Starting Life in Another World- SHORTS,3
59,1624486274.0582871,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
59,1624486276.3380868,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
59,1624486278.3615732,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
59,1624486280.6674526,10,intento,FAYET,Mujer,56,error,The Twelve Kingdoms,3
59,1624486282.9471626,10,intento,FAYET,Mujer,56,error,Familiar of Zero F,3
59,1624486285.5324843,10,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,3
59,1624486288.3805945,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
59,1624486291.1006339,10,intento,FAYET,Mujer,56,ok,KONOSUBA -God's blessing on this wonderful world!,3
59,1624486295.207974,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
59,1624486297.383404,10,intento,FAYET,Mujer,56,error,Drifters,3
59,1624486300.7859302,10,intento,FAYET,Mujer,56,ok,Familiar of Zero F,3
59,1624486303.5325885,10,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,3
59,1624486306.2331097,10,intento,FAYET,Mujer,56,ok,Fushigi Yugi OVA,3
59,1624486307.968655,10,intento,FAYET,Mujer,56,error,Drifters,3
59,1624486310.6327147,10,intento,FAYET,Mujer,56,error,"Problem Children are Coming from Another World, aren't they?",3
59,1624486313.4010038,10,intento,FAYET,Mujer,56,ok,The Twelve Kingdoms,3
59,1624486315.4425073,10,intento,FAYET,Mujer,56,error,The Rising of the Shield Hero,3
59,1624486318.8762186,10,intento,FAYET,Mujer,56,ok,"Problem Children are Coming from Another World, aren't they?",3
59,1624486322.0628166,10,intento,FAYET,Mujer,56,error,Drifters,3
59,1624486324.2487454,10,intento,FAYET,Mujer,56,error,Fushigi Yugi,3
59,1624486326.699032,10,intento,FAYET,Mujer,56,error,Drifters,3
59,1624486329.1665957,10,intento,FAYET,Mujer,56,ok,Drifters,3
59,1624486331.0890317,10,intento,FAYET,Mujer,56,ok,Fushigi Yugi,3
59,1624486333.4153104,10,intento,FAYET,Mujer,56,ok,The Rising of the Shield Hero,3
59,1624486333.716297,10,fin,FAYET,Mujer,56,finalizada,,3
60,1624486394.3305113,6,inicio_partida,FAYET,Mujer,56,,,1
60,1624486395.5517943,6,intento,FAYET,Mujer,56,error,ZOMBIE LAND SAGA,1
60,1624486397.1356635,6,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,1
60,1624486398.8692663,6,intento,FAYET,Mujer,56,error,Ascendance of a Bookworm,1
60,1624486400.3766477,6,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,1
60,1624486402.4645116,6,intento,FAYET,Mujer,56,ok,"Wake Up, Girls!",1
60,1624486403.4776127,6,intento,FAYET,Mujer,56,error,Ascendance of a Bookworm,1
60,1624486405.4089696,6,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,1
60,1624486406.8975346,6,intento,FAYET,Mujer,56,error,IDOLiSH7,1
60,1624486408.7092004,6,intento,FAYET,Mujer,56,ok,IDOLiSH7,1
60,1624486410.085893,6,intento,FAYET,Mujer,56,error,Ascendance of a Bookworm,1
60,1624486412.1833324,6,intento,FAYET,Mujer,56,ok,ZOMBIE LAND SAGA,1
60,1624486413.3450396,6,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,1
60,1624486415.0673857,6,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,1
60,1624486416.8274548,6,intento,FAYET,Mujer,56,ok,Fushigi Yugi OVA,1
60,1624486418.6250908,6,intento,FAYET,Mujer,56,error,Ascendance of a Bookworm,1
60,1624486420.3482137,6,intento,FAYET,Mujer,56,ok,KONOSUBA -God's blessing on this wonderful world!,1
60,1624486421.5742173,6,intento,FAYET,Mujer,56,ok,Ascendance of a Bookworm,1
60,1624486421.8754947,6,fin,FAYET,Mujer,56,finalizada,,1
61,1624486434.721553,6,inicio_partida,FAYET,Mujer,56,,,1
61,1624486439.910961,6,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,1
61,1624486441.6294575,6,intento,FAYET,Mujer,56,error,KONOSUBA -God's blessing on this wonderful world!,1
61,1624486443.2393477,6,intento,FAYET,Mujer,56,error,"Wake Up, Girls!",1
61,1624486444.8314767,6,intento,FAYET,Mujer,56,ok,ZOMBIE LAND SAGA,1
61,1624486446.1357286,6,intento,FAYET,Mujer,56,ok,Ascendance of a Bookworm,1
61,1624486447.743318,6,intento,FAYET,Mujer,56,error,"Wake Up, Girls!",1
61,1624486451.271415,6,intento,FAYET,Mujer,56,error,Fushigi Yugi OVA,1
61,1624486453.2225766,6,fin,FAYET,Mujer,56,abandonada,,1
62,1624486457.049078,6,inicio_partida,FAYET,Mujer,56,,,1
62,1624486458.1420572,6,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,1
62,1624486460.014863,6,intento,FAYET,Mujer,56,error,Saga of Tanya the Evil,1
62,1624486461.7178543,6,intento,FAYET,Mujer,56,error,Lord Marksman and Vanadis,1
62,1624486463.372914,6,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,1
62,1624486465.56387,6,intento,FAYET,Mujer,56,error,KING OF PRISM -Shiny Seven Stars-,1
62,1624486467.4061542,6,intento,FAYET,Mujer,56,error,Thunderbolt Fantasy,1
62,1624486469.1960862,6,intento,FAYET,Mujer,56,error,Angolmois: Record of Mongol Invasion,1
